103799961,1326564,99,120
103826065,1328648,55,124
103801960,1290458,86,25
103815354,1322330,30,136
103836155,1316021,75,107
103824192,1322315,130,111
103794400,1326425,125,98
103810369,1319315,42,138
103816394,1301972,139,142
103815826,1323907,25,143
103837943,1317803,28,68
103795530,1302549,76,24
103842246,1297103,63,132
103803668,1317107,114,98
103829829,1306874,135,141
103840526,1329261,63,144
103846166,1313291,128,110
103814463,1326567,44,92
103809869,1296954,119,130
103811712,1290041,129,131
103809376,1305765,47,128
103803728,1309128,78,134
103795516,1290118,35,71
103825343,1293606,110,138
103835804,1301383,47,87
103826983,1296756,3,120
103819914,1290353,27,103
103801892,1308321,36,41
103797656,1289321,38,115
103796254,1305986,36,140
103842036,1311049,69,100
103829744,1295996,101,125
103850567,1286802,54,142
103845814,1299361,54,140
103804909,1294705,20,81
103848480,1314947,102,98
103829610,1321455,96,130
103816365,1288006,19,117
103843128,1302421,43,123
103851598,1303186,36,134
103852837,1323603,136,144
103825834,1324576,30,84
103823176,1299410,33,122
103801491,1323227,11,115
103795863,1285706,54,14
103796681,1296332,5,72
103798695,1329588,133,143
103850213,1290167,46,100
103799460,1291640,111,140
103806398,1302957,134,142
103794187,1324680,138,141
103838507,1323508,128,72
103817641,1319765,92,142
103830626,1301910,136,108
103839997,1312693,54,142
103834380,1308493,114,142
103851605,1313327,16,109
103844291,1325419,56,129
103821357,1307198,131,139
103830826,1323675,72,139
103816891,1329663,122,144
103844000,1297227,60,109
103794612,1330195,38,97
103849169,1330029,69,110
103808377,1329410,92,132
103823116,1295691,79,136
103827523,1328278,46,76
103823732,1313947,43,127
103809609,1305445,59,82
103818372,1329243,26,88
103794439,1293126,77,85
103791514,1323706,117,127
103852669,1287282,89,114
103791764,1314713,17,89
103828218,1299237,132,127
103849403,1312855,104,99
103826015,1322903,30,141
103799305,1315467,68,137
103830380,1311733,107,139
103823436,1294819,138,122
103837339,1328570,91,100
103820412,1315985,103,98
103803642,1328372,10,64
103810470,1328706,12,112
103797016,1298345,17,93
103837434,1285980,125,73
103848939,1286777,125,112
103817292,1293198,143,140
103824095,1318819,134,94
103812603,1331176,136,127
103801154,1304011,111,94
103809900,1285455,26,143
103801420,1316030,113,137
103816817,1326051,15,136
103794938,1293903,71,92
103845059,1291232,84,131
103823013,1288332,77,102
103808074,1321791,98,144
103803408,1316607,94,16
103842698,1314872,85,101
103840275,1286181,5,134
103799784,1312700,57,143
103836042,1287768,56,142
103813490,1321271,127,121
103821856,1314450,32,115
103831495,1288725,96,123
103794420,1316337,86,138
103824810,1314481,102,120
103799913,1313045,37,40
103836149,1299423,72,144
103815112,1322039,95,133
103831889,1319018,28,111
103799834,1289014,127,123
103812076,1319265,135,144
103831081,1285040,133,133
103848395,1319929,85,76
103815358,1318288,42,60
103800268,1323317,61,113
103800451,1310162,0,128
103796671,1312063,28,54
103823089,1299469,12,86
103803078,1313350,101,138
103844455,1304766,125,65
103807848,1316874,79,143
103797201,1286098,64,133
103833716,1288939,42,86
103834869,1328875,115,141
103837774,1288212,58,132
103828453,1319898,136,124
103826342,1323403,120,139
103801982,1327894,19,98
103852626,1327612,35,123
103830018,1287267,19,134
103848649,1310170,35,133
103805196,1303395,125,125
103812898,1305909,88,96
103837933,1327023,40,106
103847568,1312145,78,112
103821707,1324457,85,88
103791849,1330110,3,77
103812497,1327324,95,42
103811395,1293358,110,125
103847434,1328402,43,52
103808031,1304209,1,140
103844557,1311521,68,137
103797181,1317479,67,125
103826367,1290788,45,109
103821009,1293945,64,138
103791653,1315063,122,122
103809783,1303597,140,132
103833558,1304936,38,102
103815504,1293275,135,140
103825236,1321253,88,90
103822832,1322500,4,138
103834441,1313415,7,123
103792613,1327634,47,120
103822485,1320457,42,142
103830041,1317837,48,81
103822624,1285663,122,83
103836707,1289351,26,68
103796662,1303359,0,88
103816083,1295135,91,136
103835824,1295863,14,123
103849562,1310400,109,55
103808802,1288756,68,144
103847779,1294509,38,95
103835513,1319264,19,143
103821410,1302106,2,132
103795415,1287104,4,69
103838052,1325741,121,122
103804666,1288202,99,121
103819465,1312541,15,140
103819763,1305706,98,135
103830430,1301583,66,98
103811810,1329835,85,101
103834563,1286241,119,136
103813934,1318288,83,132
103851083,1321922,101,23
103835588,1303232,38,139
103849566,1297527,37,95
103852457,1312046,110,131
103800725,1295822,79,132
103847661,1287316,91,142
103796602,1301003,100,128
103806367,1298257,38,126
103824131,1287666,21,144
103829778,1305037,13,141
103823724,1324551,52,120
103829213,1285432,10,141
103811684,1327392,92,133
103834306,1302250,69,56
103819458,1286779,53,80
103793642,1324566,73,110
103794263,1313995,124,136
103826259,1304917,99,57
103849936,1305452,134,129
103830373,1328166,58,42
103850116,1312304,111,115
103841403,1294020,78,116
103841995,1313506,69,12
103795282,1315284,130,143
103825353,1320088,127,92
103849619,1304605,7,117
103834535,1301451,19,125
103796664,1298118,130,124
103836762,1325285,109,119
103852788,1325979,109,127
103793641,1309858,120,143
103798038,1286495,67,138
103813421,1288976,18,111
103849256,1286796,129,65
103848255,1301567,129,106
103794945,1295842,134,122
103793675,1298428,142,109
103835692,1328453,23,133
103849992,1312007,50,78
103827931,1302111,38,138
103836493,1287934,28,89
103835790,1295323,116,134
103822140,1311322,126,115
103799738,1321210,56,97
103795230,1309746,119,68
103811711,1324649,88,138
103848976,1304532,128,80
103850674,1312058,110,143
103797287,1319874,91,134
103805287,1319762,10,96
103820272,1286979,64,105
103833939,1288189,136,141
103847400,1301287,44,124
103802188,1318896,38,54
103834073,1311821,91,119
103844262,1317878,55,100
103839491,1325052,126,118
103851552,1316858,4,94
103817176,1326989,111,49
103824770,1306969,88,115
103837592,1304537,107,126
103792821,1307889,21,80
103803207,1318349,134,142
103808636,1294299,90,96
103849476,1314155,50,105
103791327,1302309,71,134
103845003,1290377,33,128
103838234,1294874,109,116
103800265,1309087,120,143
103821779,1324706,41,105
103849668,1324052,143,96
103798321,1293326,35,121
103841967,1304699,71,116
103829215,1288190,108,87
103807857,1301684,19,142
103812130,1308747,9,100
103823025,1314775,39,131
103794717,1315239,120,86
103813771,1315652,4,59
103852466,1330570,127,77
103840903,1304335,122,99
103799820,1300662,134,135
103838314,1303040,74,136
103831674,1312708,75,130
103850918,1290732,50,114
103851961,1291518,47,139
103841192,1301951,97,53
103808654,1288586,106,101
103839451,1321243,36,130
103797457,1315293,117,140
103797624,1288115,70,59
103847794,1302536,84,89
103822683,1320921,14,126
103837556,1287614,91,120
103847320,1302047,124,59
103800557,1297645,31,103
103826159,1328271,44,126
103820294,1309683,86,135
103844314,1289678,125,140
103852611,1304108,71,62
103818784,1317354,69,94
103791231,1302488,21,81
103841194,1322783,20,131
103822511,1323390,119,32
103792484,1329519,46,92
103813728,1288160,78,135
103812611,1301047,118,126
103837227,1309022,111,144
103811536,1289175,17,95
103810195,1306893,129,81
103845090,1313503,61,118
103817412,1327154,114,140
103845199,1286987,39,142
103814025,1289110,55,137
103821444,1330871,106,109
103814278,1330379,56,110
103852668,1316295,67,106
103802444,1295557,108,137
103821662,1324274,5,138
103851772,1304210,21,122
103835788,1296065,105,141
103824806,1299610,28,144
103835426,1322751,73,104
103811224,1317883,75,79
103817063,1318849,29,130
103829308,1303543,45,113
103818973,1328636,129,134
103843425,1303568,79,95
103830760,1321723,73,103
103826445,1312205,51,137
103818575,1304572,96,85
103850824,1303982,62,111
103832341,1307342,96,54
103808847,1320313,137,113
103799362,1324491,109,109
103844082,1313081,123,141
103817813,1289407,28,131
103845810,1286938,48,63
103828046,1298362,129,136
103852107,1316775,43,113
103822315,1284757,89,95
103852732,1300438,126,44
103842817,1307518,126,121
103801212,1292596,92,143
103797969,1316245,108,141
103839851,1303414,43,104
103795095,1323218,94,85
103812431,1289712,43,74
103823914,1314394,137,107
103793907,1303577,48,129
103806571,1316679,87,133
103831903,1296570,106,102
103839109,1312885,131,131
103807619,1302201,97,142
103822984,1287823,130,116
103808946,1309068,128,122
103801574,1329999,142,128
