103788105,1315493,112,99
103764176,1319988,122,143
103743043,1316247,123,106
103727991,1293090,15,38
103787132,1299882,6,134
103780173,1308096,50,95
103773567,1323440,120,57
103778143,1300788,122,95
103765062,1330967,59,135
103765797,1298649,134,112
103780501,1325675,0,122
103765000,1308860,61,16
103764535,1318360,48,11
103759669,1310962,132,142
103752859,1315012,134,95
103744638,1320883,131,128
103760791,1324015,108,88
103729696,1310761,58,127
103770697,1314694,137,144
103780507,1315753,84,134
103755615,1298504,102,98
103744779,1301027,56,139
103745842,1291925,38,143
103730924,1298096,25,120
103741784,1324854,10,125
103757867,1288162,14,140
103783964,1320900,53,138
103787600,1322825,7,86
103767009,1298829,139,141
103737354,1295228,31,123
103773029,1291138,5,144
103789128,1293772,42,144
103761297,1297862,82,107
103752515,1309476,134,112
103770856,1319653,34,64
103774869,1308351,98,76
103782170,1329773,132,105
103740594,1286412,31,129
103753720,1326381,49,143
103767351,1328761,82,92
103771152,1319913,115,56
103735945,1285179,6,138
103734223,1291395,30,82
103778631,1284757,90,134
103745235,1325786,84,82
103767637,1311647,48,110
103738604,1312017,100,132
103775961,1316767,130,136
103741238,1316148,137,135
103739789,1294306,123,134
103735820,1330636,20,104
103789750,1302269,44,128
103778812,1302553,114,90
103756583,1298791,26,140
103760953,1295277,15,129
103747080,1319079,78,141
103789175,1301614,119,114
103731339,1299453,100,108
103781024,1322311,109,132
103781333,1324394,7,113
103762471,1315983,3,140
103754295,1316298,15,142
103784356,1294699,110,70
103771777,1302872,131,134
103763319,1325713,139,144
103769850,1286749,38,139
103756196,1299434,29,14
103733492,1311573,67,140
103781345,1308042,16,112
103733040,1286517,102,140
103739586,1321839,27,135
103773039,1316678,122,117
103741130,1324530,77,36
103789655,1325282,67,98
103735640,1322057,49,6
103783809,1329585,54,121
103738409,1329662,137,132
103780318,1293832,34,87
103728949,1314619,71,139
103777188,1322542,89,139
103732380,1324751,49,38
103769172,1287103,35,98
103763402,1320330,125,120
103746397,1302501,49,58
103742676,1295876,82,73
103786177,1327885,66,130
103743305,1295802,91,140
103763667,1313347,123,142
103754346,1311764,33,136
103764835,1305504,7,46
103769411,1324196,0,126
103760620,1310501,25,32
103748389,1299006,64,51
103741462,1304790,35,140
103764865,1296661,19,57
103740409,1324728,37,73
103733019,1309913,17,133
103761805,1307024,89,114
103737956,1307776,74,128
103758774,1293438,43,27
103784280,1326221,29,105
103769621,1287820,72,133
103765666,1299605,102,102
103734819,1315820,132,143
103785611,1297326,135,117
103748288,1312990,100,144
103763026,1285920,104,133
103744374,1306564,94,142
103777957,1291775,50,143
103771515,1325786,31,144
103771490,1313242,4,28
103740666,1309905,138,106
103778851,1309716,16,94
103746649,1314954,25,97
103772792,1324162,118,127
103756784,1319316,116,118
103747791,1318204,121,67
103774935,1289091,10,62
103784134,1306922,117,74
103736235,1310677,20,140
103752795,1290337,68,70
103752787,1324215,13,73
103731113,1289043,53,123
103740461,1327680,139,133
103767308,1303582,67,113
103728703,1300064,113,136
103762974,1306471,76,99
103769709,1294514,128,124
103738080,1294448,138,130
103736649,1301626,90,140
103757068,1301133,24,119
103728792,1313381,101,135
103744137,1328290,22,138
103759180,1324548,138,139
103778426,1292167,111,102
103751310,1323527,23,52
103731640,1287799,12,69
103777988,1317598,77,43
103766404,1290099,59,141
103773180,1288786,141,144
103783416,1317154,11,140
103764757,1293359,73,135
103783351,1295033,96,101
103742358,1315731,19,53
103736514,1314545,49,109
103741341,1326180,65,132
103758747,1300277,101,126
103753744,1292841,0,131
103760384,1288454,77,107
103780034,1297544,88,100
103751590,1322470,112,83
103738365,1322421,22,14
103745853,1313970,141,144
103735880,1329866,127,141
103733939,1312060,84,66
103767210,1319020,4,129
103763414,1300322,18,138
103786013,1291827,23,114
103779457,1286225,143,143
103758098,1298923,79,64
103763278,1315070,73,142
103766144,1327062,20,139
103742835,1314592,43,88
103751348,1318920,129,36
103779936,1300174,124,44
103728146,1293698,127,68
103785763,1312920,121,97
103781863,1291679,79,123
103739700,1303774,4,126
103738965,1308199,20,110
103768677,1329657,56,81
103774095,1326966,106,140
103782847,1314194,18,105
103775132,1286701,49,82
103728267,1330216,121,143
103750763,1309063,121,114
103757216,1329764,113,60
103738937,1287723,139,127
103781011,1298766,18,66
103756703,1286652,8,99
103744540,1297849,63,141
103789655,1330412,75,129
103750794,1294935,76,127
103785689,1313488,22,144
103774559,1288274,67,104
103745667,1288408,99,123
103753930,1311532,66,109
103739253,1284701,89,111
103765757,1311628,37,22
103785716,1309449,101,140
103773451,1309580,25,63
103743362,1328093,127,137
103739370,1319921,27,111
103755080,1329075,52,18
103767762,1310097,52,100
103763939,1290437,50,103
103741248,1297279,48,116
103756958,1302053,56,15
103767730,1299016,2,144
103736434,1298901,123,134
103735947,1293205,83,137
103736714,1295661,63,138
103739821,1313929,70,142
103728308,1328208,14,83
103785423,1286001,32,136
103772980,1313701,39,143
103789488,1290772,78,134
103734341,1301045,129,125
103769586,1324712,124,121
103756265,1324137,43,88
103746193,1302646,44,123
103731344,1322094,48,47
103781631,1289961,134,125
103788777,1305685,131,105
103772354,1315193,108,139
103750707,1329872,11,141
103758647,1320208,108,132
103753941,1285960,100,99
103753009,1313970,72,81
103765357,1295108,26,134
103771265,1307816,86,132
103765182,1297555,43,136
103770660,1305046,0,72
103735779,1315923,104,120
103787670,1324044,70,90
103739776,1295665,142,104
103769020,1323268,121,106
103777590,1299726,130,141
103767385,1326449,127,139
103765633,1286323,119,139
103767813,1286427,130,116
103781990,1310727,113,117
103729651,1325966,126,142
103731557,1308852,93,111
103751649,1297203,94,91
103739528,1298899,111,64
103731953,1313749,107,132
103789481,1315030,85,108
103744581,1314201,20,114
103748264,1303802,90,83
103780232,1309679,98,118
103735160,1293388,23,109
103768577,1325701,45,117
103734833,1305886,136,129
103786737,1309511,45,143
103772011,1324272,13,143
103756336,1288383,100,119
103766671,1329679,36,131
103781457,1329436,38,98
103780295,1286260,31,131
103790060,1298338,135,79
103731067,1318850,119,143
103765103,1300282,100,140
103757041,1299480,73,104
103769280,1288528,55,55
103786064,1309049,47,144
103758268,1322616,37,112
103773773,1308479,53,121
103780482,1315552,96,72
103754994,1301503,7,128
103754383,1288193,35,144
103773597,1291489,76,86
103733510,1295765,113,79
103756139,1296209,112,128
103729460,1303119,85,73
103739730,1290933,117,140
103736057,1318777,71,143
103755702,1290223,128,107
103738278,1289636,91,68
103737320,1285274,120,60
103761508,1302387,15,133
103785300,1310751,110,62
103781752,1327961,54,106
103760848,1292314,54,137
103761640,1317022,33,111
103786193,1324120,90,115
103778517,1328431,94,141
103744174,1294736,85,113
103782118,1303685,97,83
103727671,1305172,65,125
103732182,1307415,140,131
103780418,1311355,63,76
103752967,1329799,101,129
103752577,1303775,21,77
103781840,1288170,107,80
103756277,1287527,20,124
103774205,1302073,16,142
103733939,1320395,8,133
103732774,1288445,79,89
103779714,1321437,115,133
103775285,1299492,37,109
103728791,1286552,11,133
103745861,1310525,97,106
103768650,1310085,112,132
103744754,1324943,0,65
103778426,1294697,38,111
103738176,1285997,48,136
103777257,1295563,39,139
103743335,1306692,95,112
103766207,1305004,20,88
103750791,1302080,22,132
103786450,1313035,106,64
103734269,1304514,34,106
103759483,1320705,141,126
103751107,1313611,71,140
103750852,1287293,109,70
103755290,1318904,115,140
103751315,1298613,43,59
103741493,1301837,65,133
103787265,1287056,105,132
103761881,1285373,5,14
103736686,1303328,30,113
103751668,1292961,99,139
103751476,1292866,12,89
103776142,1330200,53,88
103774975,1304305,106,108
103764562,1305015,101,138
103740017,1292005,39,93
103781099,1320889,18,132
103731811,1316722,28,85
103738833,1296994,98,68
103733989,1312157,8,121
103773938,1314952,111,139
103752434,1324589,122,111
103736111,1304312,41,129
103762846,1311647,115,30
103741940,1286435,18,132
103771913,1310179,140,127
103776215,1325709,68,35
103740889,1317673,22,70
103786177,1301832,29,143
103773346,1329336,86,129
103730428,1315647,59,84
103776406,1301275,133,130
103777360,1293177,89,121
103748358,1323750,59,144
103737581,1291209,10,119
103790702,1305383,141,127
103746546,1296470,123,134
103765067,1290651,8,141
103739229,1329877,116,27
103790417,1296579,95,136
103733577,1326848,93,72
103789035,1308864,123,55
103755880,1315602,91,143
103769516,1304360,38,144
103728946,1304763,60,115
103746975,1325359,29,140
103755577,1316586,34,137
103772852,1317114,84,116
103731280,1319787,80,100
103764816,1325782,105,102
103745726,1330794,113,78
103758405,1294594,73,140
103769928,1316315,64,139
103788293,1306794,75,143
103750387,1307163,7,122
103765529,1314455,65,104
103750267,1286411,135,129
103755493,1314374,24,121
103782161,1300351,50,126
103736801,1289533,10,107
103735172,1293306,8,80
103788473,1300355,143,116
103737824,1300731,132,51
103744478,1327795,25,141
103751743,1319195,71,140
103751177,1288510,30,123
103728071,1307553,13,128
103787579,1301583,44,88
103735682,1322492,12,105
103780111,1303181,88,142
103790529,1290487,35,135
103752441,1317536,109,92
103786152,1289030,88,60
103767351,1316956,35,137
103751102,1289087,9,49
103769097,1310280,49,97
103763304,1315676,107,135
103760379,1310490,137,13
103750864,1293357,93,71
103761741,1313073,72,122
103775364,1318561,70,120
103753840,1293605,98,138
103772053,1285325,82,121
103784936,1299716,27,144
103768615,1298014,88,138
103738232,1322701,15,138
103766727,1313748,41,119
103746471,1309188,80,101
103774186,1324071,12,110
103774406,1311139,121,137
103763340,1323788,27,130
103764636,1286265,113,135
103761901,1307316,114,75
103736382,1288614,64,106
103743515,1296911,127,90
103749581,1302357,0,66
103787459,1324129,52,101
103766027,1296607,102,60
103767593,1299811,60,56
103749029,1313001,79,132
103757160,1323991,110,144
103758779,1310695,89,111
103765289,1295337,117,59
103760596,1326388,101,123
103771181,1322372,59,108
103730980,1285177,65,142
103780392,1288886,101,113
103748748,1311184,111,129
103786962,1317881,91,129
103787515,1298239,88,31
103759241,1316685,91,136
103755611,1286747,116,131
103765746,1331109,49,142
103739890,1311344,78,124
103780010,1314863,59,136
103789345,1306948,98,40
103781632,1325469,97,121
103773634,1293166,95,142
103754684,1305488,135,84
103764746,1308066,82,135
103731445,1294042,70,142
103753939,1329903,17,79
103744530,1292254,62,134
103780544,1319613,116,125
103771074,1306184,34,111
103736887,1298317,77,91
103781378,1310120,110,107
103778687,1307003,60,126
103760512,1328579,13,63
103741346,1327446,69,85
103738097,1293200,124,118
103746323,1308370,121,123
103729096,1322848,45,124
103737060,1319033,5,77
103784473,1314503,48,124
103728116,1305407,114,142
103728852,1330255,105,141
103755959,1310747,107,117
103745336,1295429,139,144
103743952,1304314,78,114
103731999,1303681,18,106
103762310,1320532,71,57
103774481,1286598,75,136
103778264,1303012,105,129
103754863,1329382,134,130
103730258,1324940,13,81
103751778,1297603,98,105
103752208,1325237,96,41
103783863,1288302,7,144
103735451,1306490,111,57
103743724,1293279,124,40
103761144,1290326,143,125
103767138,1315035,22,140
103730614,1287155,20,100
103750870,1298522,40,138
103790475,1286216,8,61
103758934,1287756,132,131
103778342,1323779,138,107
103772877,1298859,65,99
103743906,1320443,108,130
103763455,1308470,72,138
103769723,1287181,82,9
