103928360,1249341,46,109
103940522,1258510,51,144
103923453,1270155,115,30
103931609,1273435,92,134
103977864,1281430,68,134
103933503,1244053,20,125
103921917,1240657,3,141
103953936,1251799,55,142
103952147,1280051,61,95
103969232,1257578,22,81
103940584,1244328,117,131
103926241,1256002,75,137
103942417,1250871,74,103
103918279,1282292,46,31
103935124,1259585,57,143
103936041,1254899,106,112
103924275,1265305,19,79
103965584,1253486,62,111
103947051,1263339,10,130
103974582,1278107,23,134
103936000,1259669,4,111
103920766,1247143,1,117
103963732,1277309,21,112
103943916,1262846,0,115
103919241,1257664,8,119
103965192,1266177,4,139
103977272,1265879,116,12
103961991,1245203,83,63
103956531,1280119,121,108
103948703,1277904,101,73
103953332,1255313,60,123
103925505,1261886,118,131
103970653,1250808,136,138
103932175,1244423,53,101
103928761,1239858,92,59
103931226,1277178,134,131
103962605,1267563,38,77
103919498,1268285,130,56
103941635,1280248,138,133
103923963,1250159,49,62
103965831,1262102,52,73
103951691,1279303,5,142
103941422,1257614,17,123
103971863,1249953,41,88
103919653,1239720,135,120
103969866,1259870,118,113
103960275,1250561,139,131
103979605,1267795,113,93
103935414,1252380,71,126
103924694,1249985,46,135
103947665,1266599,59,86
103936129,1262489,82,142
103961400,1277818,123,86
103961834,1267580,141,112
103943191,1238198,87,135
103927472,1264805,70,142
103957115,1247017,108,98
103919651,1252274,82,131
103974398,1254911,56,49
103931708,1261349,22,105
103980221,1252703,52,121
103958532,1279829,13,91
103933880,1251161,11,71
103965864,1250883,135,140
103965666,1273523,10,100
103966587,1266905,9,127
103959033,1245170,86,134
103962471,1279986,116,123
103969967,1277058,126,139
103965005,1244477,113,96
103944889,1263034,143,106
103969765,1248697,11,128
103960816,1260697,58,132
103928198,1249169,10,24
103963867,1246228,25,113
103951587,1260194,64,65
103928839,1257381,134,99
103934386,1246435,120,142
103934039,1241064,58,141
103967750,1260178,32,120
103918824,1240464,12,104
103954079,1253033,120,140
103957473,1242478,140,142
103933189,1243625,84,136
103953652,1247703,47,106
103918870,1253501,24,111
103917625,1241868,90,32
103946065,1273567,86,135
103972801,1244792,31,92
103940590,1265765,56,132
103961646,1266687,37,22
103934997,1249882,107,107
103974488,1269608,42,88
103970793,1243519,65,131
103959747,1264874,132,81
103937126,1272058,34,46
103978086,1256005,116,30
103933574,1242143,97,54
103936150,1252555,46,144
103923902,1255950,70,143
103921823,1275200,42,142
103966538,1245890,36,107
103925340,1272601,46,65
103947578,1243929,5,130
103925277,1251227,47,107
103964634,1269664,15,108
103936774,1250429,15,109
103943034,1251309,90,139
103931974,1245601,97,131
103955066,1260769,66,51
103972987,1278916,93,126
103945878,1272155,6,137
103969771,1265643,20,128
103969553,1249265,103,138
103918899,1278215,118,126
103928651,1269333,27,129
103920626,1258799,112,133
103967302,1258936,64,49
103968874,1269936,45,85
103959130,1256291,47,65
103944518,1272287,103,107
103954730,1270597,121,141
103958456,1261364,0,71
103978056,1243465,41,120
103918764,1239081,40,28
103945913,1244048,90,138
103928365,1277620,45,132
103975675,1240672,89,136
103978770,1262336,86,86
103969331,1276412,79,144
103942654,1281239,105,134
103953990,1278750,71,124
103965595,1279587,18,131
103941481,1266669,56,87
103934207,1255504,25,141
103975089,1257122,76,106
103949448,1257714,35,83
103960852,1254403,96,62
103961474,1259729,95,143
103929478,1244519,56,133
103919222,1246807,23,143
103946507,1268316,135,94
103971336,1238939,34,143
103961927,1243942,90,143
103929552,1246652,99,58
103961042,1278713,5,143
103952460,1284296,36,141
103966026,1241884,102,35
103922962,1261954,92,128
103966640,1263713,99,102
103978796,1254866,52,137
103954123,1251612,92,133
103921915,1246812,71,96
103973575,1280901,129,101
103938341,1274070,138,140
103942676,1265599,20,99
103932364,1273781,72,136
103923542,1244773,92,129
103976815,1251896,21,119
103931860,1253265,32,79
103943550,1275447,91,134
103940294,1265982,95,101
103928755,1240621,58,97
103941072,1264745,91,139
103967643,1279369,1,144
103975537,1273454,68,76
103950415,1248756,24,96
103951781,1269642,130,128
103970966,1257673,69,126
103935657,1245021,104,38
103931865,1270356,85,108
103952822,1248444,112,118
103953016,1242755,40,124
103935099,1249926,12,126
103948831,1238873,79,136
103938778,1274998,83,101
103950832,1243531,68,129
103925037,1268155,14,95
103940161,1279431,135,129
103960077,1250489,36,103
103943154,1276514,77,101
103940011,1280666,69,90
103930523,1280902,5,113
103926956,1267269,36,114
103954512,1256086,17,110
103941873,1245429,118,141
103967868,1281886,46,134
103957804,1266860,4,70
103959954,1269698,57,125
103927428,1265940,32,101
103942378,1267694,96,131
103952767,1282732,61,141
103954903,1261122,65,73
103947783,1262011,137,142
103941183,1253034,81,132
103927487,1267165,16,132
103920108,1242479,80,144
103948288,1282756,28,116
103949533,1241297,36,138
103963235,1247309,24,124
103962277,1282952,23,143
103929448,1276004,111,102
103942691,1267520,6,75
103932064,1273123,94,138
103955089,1239904,58,43
103920169,1262282,103,117
103943041,1256155,125,132
103939057,1269091,137,48
103970461,1244903,5,135
103956768,1279959,139,144
103968324,1246982,19,110
103919314,1242348,6,71
103922618,1255816,127,124
103980157,1250732,27,137
103923861,1283747,143,94
103946926,1251768,10,133
103941185,1270934,6,53
103932346,1259768,23,141
103972626,1274977,49,130
103950681,1242182,7,119
103971948,1248026,126,139
103968622,1241755,27,71
103975162,1269062,37,55
103949433,1239242,38,130
103927100,1244085,136,79
103946645,1255638,13,86
103958971,1263563,55,117
103942950,1263543,30,89
103924421,1239637,13,144
103950813,1260126,102,111
103933298,1247116,25,132
103978938,1248227,30,63
103962870,1271695,27,84
103921510,1245845,68,56
103936388,1244704,36,106
103980094,1237873,34,104
103964653,1280677,72,122
103932041,1249279,58,50
103968032,1280470,86,117
103945935,1245652,30,35
103940781,1240221,19,137
103976538,1269563,77,112
103938660,1239144,98,127
103954282,1254519,126,144
103926054,1245525,76,124
103964460,1239232,58,104
103921640,1251421,125,134
103959383,1276012,32,52
103931562,1276897,128,108
103949120,1246090,9,116
103958387,1260374,106,141
103947445,1274750,129,104
103954654,1239168,56,95
103976303,1259923,28,106
103966088,1273877,58,141
103936228,1278784,75,16
103935114,1245500,105,109
103977733,1284333,61,112
103959896,1238135,139,143
103968634,1274688,2,140
103951043,1252833,122,141
103974536,1279055,27,111
103971787,1279342,6,91
103952283,1249635,62,143
103938831,1263771,21,137
103924142,1259288,87,67
103976823,1257706,9,116
103964425,1279935,95,135
103946642,1248690,110,131
103936543,1273965,140,113
103973592,1265543,26,140
103919548,1260723,82,70
103949321,1239856,84,91
103950425,1280320,1,138
103934610,1250984,121,142
103928402,1282559,126,82
103929898,1262452,138,107
103957348,1264114,84,49
103947326,1258684,1,90
103934502,1242639,70,133
103966547,1278836,37,101
103937062,1270658,14,130
103962508,1250014,15,66
103957366,1242929,59,141
103963729,1274098,69,143
103935009,1282088,27,143
103939423,1247765,58,59
103944705,1263792,113,123
103951000,1246332,64,53
103965489,1283527,85,47
103957114,1274064,51,26
103923862,1247349,127,73
103938359,1279827,65,68
103948946,1270864,135,58
103959887,1247025,80,115
103923854,1283433,86,142
103930167,1247487,121,95
103926165,1258815,57,139
103964801,1284295,9,115
103956908,1264098,111,129
103946537,1250025,67,144
103969279,1270443,101,130
103943781,1283203,111,61
103972986,1242717,107,141
103920723,1255748,107,121
103950994,1247198,10,140
103933070,1269694,2,103
103952585,1256948,23,91
103960639,1247826,51,144
103976349,1240975,81,91
103930427,1263110,45,117
103974620,1259753,50,130
103947028,1248058,76,141
103959087,1255886,11,92
103939266,1254083,3,130
103942549,1246846,82,137
103924202,1264523,130,90
103968382,1244707,58,13
103965974,1279906,23,77
103923888,1252334,23,139
103929359,1254513,100,68
103965602,1265624,32,67
103932136,1239938,98,131
103949554,1271566,114,115
103978851,1245109,121,119
103970056,1271493,73,87
103959551,1264984,3,99
103977261,1264104,129,125
103928881,1264326,42,103
103960658,1279894,25,102
103939228,1241641,17,143
103934681,1270351,66,144
103959211,1262104,58,102
103949604,1255663,59,126
103944206,1258584,64,110
103968477,1245341,56,35
103932221,1258982,19,87
103946323,1279225,9,116
103931112,1250041,33,99
103933763,1282321,118,27
103922309,1266859,127,88
103927561,1252470,13,143
103947192,1247849,33,143
103938515,1243000,9,139
103931981,1281019,121,102
103921518,1252624,43,123
103954652,1277130,75,129
103951562,1259960,2,70
103969762,1266020,112,42
103918913,1263405,67,135
103925807,1279227,90,46
103972155,1259325,81,134
103950061,1249203,122,112
103950154,1243696,133,109
103939261,1259249,7,98
103929624,1276070,22,143
103964792,1247732,38,127
103966827,1260707,21,98
103937505,1258899,67,113
103960755,1281638,112,47
103940405,1258172,84,86
103938441,1253851,63,100
103964055,1254566,77,87
103919315,1270755,59,143
103933983,1266159,9,81
103972512,1259791,78,98
103926847,1276486,125,21
103949835,1268248,48,43
103947931,1271842,136,75
103928841,1257162,41,134
103976350,1255369,6,90
103919694,1273723,4,124
103925982,1249561,122,78
103951232,1260534,92,142
103939643,1263255,58,141
103946295,1254798,18,138
103931880,1244503,111,125
103954698,1252687,10,132
103943791,1246934,110,139
103942560,1248879,63,118
103973804,1278792,8,114
103948733,1270050,4,142
103972883,1259509,64,124
103934632,1246358,103,126
103942824,1244996,91,128
103919267,1254675,99,77
103933790,1246549,29,121
103936239,1250754,124,33
103923978,1272023,17,98
103923971,1266564,43,107
103942111,1243455,34,6
103957027,1257166,99,14
103977859,1282171,56,90
103930187,1256780,109,132
103965670,1280922,41,124
103938575,1242082,9,138
103976494,1241489,59,141
103948613,1265802,63,108
103960237,1266441,30,133
103945984,1274323,143,143
103956899,1254789,26,144
103932194,1259362,130,70
103951856,1256022,99,13
103928685,1271535,141,144
103932914,1271474,135,115
103962698,1283372,4,140
103938024,1256573,47,126
103965033,1241438,33,139
103919961,1280769,115,109
103931530,1284393,121,57
103919467,1248752,11,132
103932651,1256667,117,96
103962724,1248003,2,144
103931085,1254238,129,52
103974799,1241237,29,123
103947379,1274961,78,96
103961229,1264508,26,141
103953637,1259400,118,140
103923212,1276480,0,124
103955631,1248579,113,50
103924675,1245157,49,69
