103953745,1307062,18,48
103944774,1318998,128,129
103924027,1288797,111,123
103930651,1330982,139,116
103931198,1324655,50,132
103970507,1318734,79,34
103958139,1318921,128,131
103944976,1288508,7,123
103963742,1313188,15,75
103925879,1312616,139,78
103936491,1313583,62,26
103928043,1307043,109,20
103963177,1286571,14,107
103936708,1323788,41,82
103952652,1287265,11,111
103957515,1292836,129,69
103934743,1322310,86,44
103920705,1288468,3,139
103956733,1318335,42,7
103970569,1328649,86,127
103920105,1288221,35,53
103928655,1305822,12,125
103929411,1303715,58,120
103939887,1300306,46,129
103938745,1312352,80,144
103922547,1299642,11,118
103932119,1319681,73,79
103938929,1301613,75,102
103968590,1326672,35,98
103947471,1292875,65,126
103925423,1324617,1,128
103975804,1301661,104,96
103979491,1287000,13,116
103962560,1308477,13,91
103944298,1301041,128,144
103941260,1298020,95,136
103954971,1307196,60,116
103944951,1324576,31,111
103941206,1326543,78,109
103953050,1308366,33,115
103931905,1327677,24,140
103936870,1323225,105,88
103968197,1287507,47,140
103969290,1295986,101,129
103967891,1312141,49,138
103920433,1320536,141,94
103934805,1310801,22,118
103932077,1327300,77,126
103954625,1308855,8,108
103978700,1318764,48,134
103948476,1331085,102,133
103942242,1325063,108,55
103963756,1298198,6,131
103974483,1314318,58,136
103972827,1289724,123,101
103947018,1329965,45,98
103935005,1300476,91,101
103921559,1308873,89,54
103979128,1323805,68,39
103935902,1290986,122,116
103964205,1311650,137,136
103941249,1316774,80,132
103946206,1285826,38,38
103949636,1312658,100,103
103946934,1330545,137,129
103950926,1304927,111,138
103968115,1315853,13,136
103955017,1298054,25,86
103966073,1310142,21,115
103948446,1316070,6,56
103975622,1323104,53,113
103952073,1288204,49,72
103961412,1327057,81,110
103979257,1318708,76,103
103968375,1325214,123,80
103919573,1327251,137,58
103926411,1318470,46,118
103969221,1301429,137,56
103977888,1294121,120,91
103953702,1304547,6,117
103920369,1295207,123,83
103973657,1318548,93,144
103947626,1314002,133,66
103933902,1307707,105,138
103951325,1329518,32,129
103960839,1285833,130,135
103938440,1300396,62,132
